split,index,label,text_preview,response,analysis
train,651,0,The Real Housewives of New York City Home & Design The Real Housewives of New...,No,no
train,1343,1,Blake Nation - Blake Shelton Tribute Tickets Blake Nation - Blake Shelton...,No,no
train,6868,0,WWE’s Dean Ambrose and Renee Young's weird wedding It’s no wonder Dean...,No,no
train,9562,0,The O.C.'s Benjamin McKenzie and Autumn Reeser Reunite Since the show ended...,No,no
train,9260,0,Ellen Page Accuses Brett Ratner of “Homophobic and Abusive Behavior” Ellen...,No,no
train,8565,0,Brooklyn Beckham Photographs 'Game of Thrones' Sophie Turner Sitting On The...,No,no
train,5183,0,"Dustin Hoffman Sexually Harassed Me When I Was 17 (Guest Column) The author,...",No,no
train,4272,0,Award Winning Beauty Products & Reviews 2018 These Are the Winners of...,No,no
train,3346,0,Letitia Wright raps about Red Lobster and vibranium for Jimmy Fallon There’s...,No,no
train,5147,0,We Can’t Believe THIS Old School Trend Is Back Again--It’s About To Be...,No,no
train,3910,1,An Exhaustive Photo Breakdown of the Jennifer Lopez–Alex Rodriguez Courtship...,No,no
train,4351,0,Scream Queens Is Officially Dead at Fox Photo: Michael Becker/FOX It’s...,No,no
train,6484,0,All the Details on Prince Harry and Meghan Markle's Wedding Cake Prince Harry...,No,no
train,2144,0,Michelle Pfeiffer Asked About Her Weight at ‘Scarface’ Reunion Michelle...,No,no
train,4915,1,George Clooney Has A Magic Touch With Twins — He Sweetly Calms Them When...,No,no
train,7491,1,Caitlyn Jenner takes her plane out for a spin in LA Kim Kardashian called her...,No,no
train,5180,0,"Blake Shelton Gets His Palms Read With Jimmy Fallon, Jokes About Having ‘Too...",No,no
train,1188,0,French Open: Serena Williams pulls out with injury before Maria Sharapova...,No,no
train,152,0,The ‘Real Housewives Of New Jersey’ Reunion Includes An Accidental Phone Call...,No,no
train,7508,0,"Sophia Dominguez-Heithoff Sophia Julieta Dominguez-Heithoff (born March 13,...",No,no
train,9224,0,Gigi Hadid Surfaces in New York After Breakup—But Her Eyes Stay on Zayn Malik...,No,no
train,1638,0,Katherine Heigl and Josh Kelley's First Family Vacation in 2 Years Is Well...,No,no
train,1200,0,Mark Burnett & Roma Downey's Son Cameron Hospitalized Mark Burnett and Roma...,No,no
train,8808,0,Sarah Paulson Net Worth Sarah Paulson Net Worth and salary: Sarah Paulson is...,No,no
train,3492,0,Vanessa Grimaldi Breaks Silence After Nick Viall Split Taking time to heal....,No,no
train,8288,0,Frances McDormand Just Brought Down the House with Her Oscars Speech Frances...,No,no
train,9726,0,Justin Timberlake Wants ‘as Many Kids’ as He Can With Jessica Biel Will Silas...,No,no
train,2170,0,‘American Horror Story: Cult’ episode 3: fans think there’s significance in...,No,no
train,5718,0,Audrina Patridge & Ryan Cabrera Are ‘Getting Pretty Serious’ As She Attends...,No,no
train,1127,0,Fall TV's 10 Biggest Winners and Losers How many people actually watch the...,No,no
train,4002,0,Kourtney Kardashian Criticized by Mommy Shamers Over Son Reign’s Long Locks:...,No,no
train,6054,0,Dannielynn Birkhead Net Worth Dannielynn Birkhead net worth: Dannielynn...,No,no
train,4669,0,Luann De Lesseps on Divorcing Tom D'Agostino: It 'Was a Bad Situation That...,No,no
train,2584,0,Abby Lee Miller May Get Out of Prison Early Abby Lee Miller has a new...,No,no
train,7179,0,"Wallis Simpson ""Duchess of Windsor"" redirects here. For the ducal title, see...",No,no
train,8900,1,Blake Shelton Considers Leaving ‘The Voice’ After Feud With Execs Over Gwen...,No,no
train,4956,0,How Princess Diana aggravated but also changed the royal family forever CLOSE...,No,no
train,8666,1,Justin Bieber 'abandons' dog Karma with dog trainer since February Justin...,No,no
train,128,0,Remy Ma Reignites Nicki Minaj Beef at VMAs Remy Ma reignited her feud with...,No,no
train,9086,0,"""Hot Felon"" Jeremy Meeks' Wife Tears Up In Emotional Interview About Chloe...",No,no
train,4905,0,Serena Williams Creates Vegan Clothing Line to Empower Women Plant-based...,No,no
train,1697,0,Michelle Williams Responds to Mark Wahlberg Donating $1.5 Million In Her Name...,No,no
train,2200,1,Fans Think Kylie Jenner Already Had Her Baby Just when you think literally no...,No,no
train,9945,1,Kylie Jenner Reignites Travis Scott Engagement Rumors With Diamond Ring On...,No,no
train,1891,0,She'll Always Be Her Baby! Watch Mariah Carey's Daughter Monroe Sing Onstage...,No,no
train,1753,0,Diane Kruger Defends Her Experience With Quentin Tarantino Following Uma...,No,no
train,9862,0,"Feels (song) ""Feels"" is a song recorded and produced by Scottish DJ Calvin...",No,no
train,2546,0,Demi Lovato Addressed Rumor That “Ruin the Friendship” Is About Nick Jonas...,No,no
train,4462,0,'Vanderpump Rules' Reunion: Katie Apologizes to Lala Raise your glasses high!...,No,no
train,4616,1,Kim and Khloe Kardashian Come For Younes Bendjima After Kourtney Breakup...,No,no
train,3450,0,Demi Lovato's Atlantic City concert cancelled following possible overdose...,No,no
train,5617,0,Why 'Harry Potter' fans are freaking out about 'Fantastic Beasts' sequel...,Yes,yes
train,3335,0,Alaska bride surprised by her late son's heart recipient Image copyright Love...,No,no
train,4325,0,Dancing with the Stars Season 27 Premiere Date Announced ABC's hit reality...,No,no
train,8280,0,Were Cory Monteith and Lea Michele Engaged? Cory Monteith and Lea Michele‘s...,No,no
train,8004,0,"Hilary Duff adopted an adorable rescue puppy, needs your help naming him Get...",No,no
train,4114,0,‘Outlander’ Recap: Claire is Relegated to ‘First Wife’ Status as Jamie...,No,no
train,832,0,What You Didn't See on TV at the 2017 Emmys While you were tuned in to...,No,no
train,1512,0,Beyoncé Was Honored With The Humanitarian Award At The 2018 Wearable Art Gala...,No,no
train,9766,0,'Game of Thrones' Hotel Made Entirely of Ice Erected in Finland -- See the...,No,no
train,4533,0,Milo Ventimiglia Fell Into Pool at Golden Globes 2018 Afterparty Making a...,No,no
train,722,0,Kit Harington Engaged to Girlfriend Rose Leslie Big news for Jon Snow fans:...,No,no
train,58,0,Raven-Symone to play Dre's gay sister on 'Black-ish' Image zoom Tommaso...,No,no
train,5464,1,Jennifer Garner & Josh Duhamel Dating: Why Ben Affleck Feels ‘Threatened’ By...,No,no
train,2143,0,"Prince Philip skips annual pre-Easter service with queen, sparks health...",No,no
train,4291,0,Black Panther‘s Chadwick Boseman Laughs At Those ‘Wakanda Sometimes’ Memes...,No,no
train,2647,0,Meghan Markle Spotted Her Old Drama Teacher During the Royal Carriage Ride...,No,no
train,7239,1,"Gwen Stefani & Blake Shelton: Why Friends & Family Suspect A Secret, Summer...",No,no
train,9038,0,Spencer Pratt's Sister Slams Him as 'Evil' and 'Poisonous' on Twitter...,No,no
train,7007,0,Prince Harry Breaks Ramadan Fast and Honors London Attack Victims in...,No,no
train,9189,0,17 TV Shows You Need to Start Watching Short of Thanos himself snapping away...,No,no
train,158,0,The Dark Tower star Idris Elba's daughter thinks he's fat He is one of...,No,no
train,9832,0,Hillary Scott Reveals Gender of Her Twins With the Cutest Pic: 'We Are...,No,no
train,1232,0,‘Andi Mack’ Character To Come Out As Gay: A Disney Channel First In a first...,No,no
train,2442,0,Kim Kardashian Snapchat Takes Taylor Swift Feud to New Level On Sunday...,Yes,yes
train,8938,0,Listen to Ed Sheeran’s new song ‘How Would You Feel (Paean)’ It's the third...,No,no
train,590,0,A 'Desperate Housewives' Revival? Teri Hatcher Is Interested Teri Hatcher...,Yes,yes
train,6049,0,Josh Duhamel Steps Out With Eiza González After Rumors: Inside Their Date...,No,no
train,9543,0,Wells Adams Gushes Over Relationship With Sarah Hyland: It's 'Weirdly Normal'...,No,no
train,9052,0,Twitter says it locked Rose McGowan’s account because she posted a phone...,No,no
train,2426,0,Sharon Tate's Sister Slams Hilary Duff's Film About the Actress' Murder as...,No,no
train,7041,1,Katie Holmes’ trials: Fighting reports about a Jamie Foxx breakup and a Tom...,No,no
train,2088,0,Gwen Stefani and Her Kids Spend a Fun Filled Spring Break at Blake Shelton's...,No,no
train,685,0,"Tom Cruise Confirms His Big Valkyrie Butt Was Real, and It Was Spectacular...",No,no
train,5050,1,Daniel Radcliffe Engaged: ‘Harry Potter’ Star Proposed To Erin Darke — Report...,No,no
train,5974,0,Coldplay Cancels Houston Concert Postponed Due to Hurricane Harvey Coldplay...,No,no
train,653,0,Everyone Wants to Kill Arrogant Son of a Bitch King Robert in The Royals...,No,no
train,5862,1,Matt Lauer and Annette Roque's Strained Marriage: In Their Own Words In the...,No,no
train,3441,1,Cheryl Burke Returns to Dancing with the Stars She’s back and ready to win...,No,no
train,4088,0,Is Kim Zolciak Pregnant for the Seventh Time? Real Housewives of Atlanta star...,No,no
train,1684,1,"Selena Gomez and Justin Bieber baby news And now, sources say #JELENA could...",No,no
train,5794,0,Tobey Maguire Supports Ex-Wife Jennifer Meyer at Jewelry Launch Tobey Maguire...,No,no
train,9173,0,Ex-husband of FOX News' Megyn Kelly speaks out about his marriage to the star...,No,no
train,9736,0,"Charlie Murphy American actor For other people with the same name, see...",No,no
train,2532,0,"Erika Jayne talks new book Pretty Mess Erika Girardi has written a new book,...",No,no
train,3878,1,Miley Cyrus Gets Hilariously Pranked — Again! — by Liam Hemsworth Miley Cyrus...,No,no
train,2662,1,TV Review: ‘Saturday Night Live’s’ ‘Weekend Update: Summer Edition’ – Variety...,No,no
train,2900,0,Drake Bell Reveals Exactly Why Josh Peck Didn't Invite Him to His Wedding...,No,no
train,6755,0,New mom Kylie is officially the richest Kardashian-Jenner sister! Cape Town -...,No,no
train,406,0,Prince Harry and Meghan Markle to marry on 19 May 2018 Image copyright...,No,no
train,2938,1,Did Ellen & Portia have a food fight at a restaurant? Ellen DeGeneres and...,No,no
train,5442,0,10 Chilling New Things About Charles Manson Detailed in His New Biography...,No,no
train,6745,0,"Yara Shahidi Stars in black-ish Spinoff grown-ish Hey black-ish fans, meet...",No,no
train,4065,0,Clooney foundation to fund schools for Syrian refugees CLOSE George and Amal...,No,no
train,9858,0,Awkward! Macklemore Unironically References a Fake Meryl Streep Quote in an...,No,no
train,2608,0,Rihanna Rings In Her 30th Birthday With Toni Braxton And Paris Hilton Rihanna...,No,no
train,1771,0,Mark Zuckerberg snuggles with baby daughter August in sweet new photo Get the...,No,no
train,6267,0,The Next Adele? America's Got Talent's Mandy Harvey Responds to Simon...,No,no
train,634,0,Aaron Carter leaves rehab early Aaron Carter leaves rehab early Aaron Carter...,No,no
train,7711,0,Kim Kardashian Sends Her Haters the New 'Bae' KKW Fragrance Kim Kardashian...,No,no
train,3644,0,"'House of Cards' actor Reg E. Cathey dead at 59 (CNN) Actor Reg E. Cathey,...",No,no
train,3269,1,How Will Miranda Lambert React When Blake Shelton Proposes To Gwen Stefani?...,No,no
train,7541,1,Will Jennifer Aniston Get Back Together With Brad Pitt? It Took About 5...,No,no
train,5728,1,Welcome to the official website for the nationally syndicated talk show LIVE...,No,no
train,5000,0,This Is Cindy Crawford's Modeling Advice for Daughter Kaia Gerber Image zoom...,No,no
train,3728,1,Emma Stone and Ryan Gosling 'used body doubles in La La Land' Did La La Land...,No,no
train,3652,1,Beyoncé's Rep Shuts Down Claim the Mom-to-Be Had Lip Injections While...,No,no
train,387,0,Jennifer Lawrence was shocked by Real Housewife's divorce It's no secret that...,No,no
train,3164,0,Nicola Roberts enjoys mini Girls Aloud reunion with BFF Kimberley Walsh at...,No,no
train,6528,0,Did Jay-Z's 4:44 really sell a million copies in five days? Image copyright...,No,no
train,5378,1,"George Clooney George Timothy Clooney (born May 6, 1961) is an American...",No,no
train,4564,0,Stranger Things Co-Stars Spark More Dating Rumors in Paris Romance rumors are...,No,no
train,1137,0,'Big Bang Theory' Season 11 finale recap: Sheldon and Amy's wedding gets a...,No,no
train,4573,0,Ryan Reynolds reveals his greatest ever prank Ryan Reynolds reveals his...,No,no
train,5753,0,"Britain's Prince William brings message of homage, hope on first Israel visit...",No,no
train,8346,0,How Sammi 'Sweetheart' Giancola Subtly Shaded 'Jersey Shore: Family Vacation'...,No,no
train,6548,0,Queen Elizabeth II visits victims of the Manchester Arena attack in hospital...,No,no
train,9942,0,Coachella couple: Selena Gomez and The Weeknd pack on the PDA Coachella...,No,no
train,5425,0,‘Live at the Apollo’ Hardcover Book The Bruno Mars ‘Live at the Apollo’...,No,no
train,452,1,Kim Kardashian: Slams surrogacy rumours calling them ‘invasive’ Kim...,No,no
train,1889,0,"Amber Rose, Is That You? Star Looks Unrecognizable in Wavy Bob Wig Amber Rose...",No,no
train,4279,0,Everything We Know About 'The Bachelor Winter Games' Our favourite Bachelor...,No,no
train,2925,0,"Is ‘The Keepers’ Netflix’s Next ‘Making A Murderer’? Since about 2015,...",No,no
train,9512,1,Tom Petty Dead: Celebrities React on Social Media – Variety UPDATED:...,Yes,yes
train,4349,0,Este Haim called Cheryl Cole to apologise for her drunken antics at the...,No,no
train,626,0,Sean and Catherine Lowe Welcome Baby No. 2 -- See the Sweet Pics! Sean and...,No,no
train,1776,0,Lehigh Valley & Allentown Videos Onstage Monday marked the six-year...,No,no
train,7119,1,Jennifer Aniston & Brad Pitt Secret Rumored Meetings Driving Angelina Jolie...,No,no
train,5663,0,See pics from Kate's bachelorette party on 'This Is Us' Get the latest from...,No,no
train,5139,0,"Tom Petty Death, Celebs and Musicians Remember a Rock Legend Tom Petty Death...",No,no
train,7149,0,Selena Gomez keeps her head down in New York City Selena Gomez broke some big...,No,no
train,8379,0,Josh Brolin Addresses 2004 Diane Lane Domestic Abuse Arrest: 'There's No...,No,no
train,1894,0,Gwyneth Paltrow has the most organized playroom we've ever seen Get the...,No,no
train,6311,0,The Versace Family Rips American Crime Story in Second Statement The Versace...,No,no
train,9446,1,"Kylie Jenner SPILLS on Insecurity and Plastic Surgery: ""I Was OBSESSED with...",No,no
train,3114,0,Drew Scott Is Married! The Property Brothers Star Weds Linda Phan in...,No,no
train,4173,1,"Emmy Awards 2017: The winners list The Handmaid’s Tale, Big Little Lies,...",No,no
train,727,1,Margot Robbie Is ‘Torn’ Between Her Career And Husband Tom Ackerley Her...,No,no
train,7144,0,"This Is Us Special to Air Ahead of Season 3 Premiere This Is Us fans,...",No,no
train,27,0,Jersey Shore Star Ronnie Ortiz-Magro's Ex Jen Harley Won't Face Domestic...,No,no
train,8518,1,Celebrities React to Chuck Berry’s Death: ‘Hail to the King of Rock’ –...,No,no
train,8821,0,Ashley Greene Net Worth Ashley Greene net worth and salary: Ashley Greene is...,No,no
train,3228,0,'Married at First Sight''s Nick Pendergrast and Girlfriend Heather Yerrid...,No,no
train,5967,0,Kenya Moore Silent As Rumors of Her RHOA Firing Build Despite Kenya Moore’s...,No,no
train,7066,1,Khloe Kardashian has fans convinced she's expecting a baby girl Khloé...,No,no
train,1146,0,"Adam Rippon reveals his extreme dieting, talks body pressures in figure...",No,no
train,5409,0,Lena Waithe pays tribute to fellow trailblazers in heartfelt speech at MTV...,No,no
train,5143,0,Melanie Martinez Rape Accuser Says 'I Had This Sick Need to Protect Her':...,No,no
train,2041,1,Mariah's cash crisis Mariah's cash crisis Wednesday 18 July 2001 Mariah Carey...,No,no
train,4920,0,Kim Zolciak-Biermann Shares Her Steamiest (and Most Topless) Photos With Kroy...,No,no
train,8308,0,Rose McGowan Cries After Being Forced to Sell Her House to Pay Harvey...,No,no
train,5067,1,"Stay with Me (Sam Smith song) ""Stay with Me"" is a song by English singer Sam...",No,no
train,6691,1,Kourtney Kardashian Still Thinks Sofia Richie Is 'Too Young' for Scott...,No,no
